address,attempts,attempts_refunded,mint_received,refund_missing
DgSRDGzzyZ71J9aw98gYp9YoTDNuqYbBiCs8WgSf1zua,1,1,0,0
A7cbgfvXn8hXEi4LDfEQRiFkqNCpRrJhXBMi2xvoCUz3,2,2,0,0
9TUg6GUAPSJzvj8T6k6ZYyahhwngX9ECRGPnmGrXWDn,1,1,0,0
DQ7hrAkUNg3sARjrU99eq8SoRTAr3QGuFxhuZNZDfLX1,2,2,0,0
GKQBGv8pUomzQwqTLnL1Gy9EpqNVXieZxofFWmSaP3Cc,1,1,0,0
5TyzsLdz1eiqoEGVzRQg9sx5KLFxpsP6ednARLxjpqXj,3,3,0,0
7toynjzw94UvEdWgkyaDXebp2PcnTH3dTX6PW47yZg8,2,2,0,0
2kKyyDjFY9VQZMNUwRhvkkGpJpHPvbYQ5atx1LL1nrpQ,5,5,0,0
A4mkTVcwmg5LiZoiqPwN19UShpQ1wTf84DH8H8S9fA7Z,2,2,0,0
Ga1zD4yHHWww45eStzdQ4dNWSFxKzfvKsr5VeEW9KQYm,1,1,0,0
6c8Ujt682RcKdnNijejFpb45w5qnbup4JWFsAeKhh9qm,3,3,0,0
GgMvQoXQT5uy7rgYoRaXWYuZQwiMex5o4jPamBeqPxix,4,4,0,0
FNKobnco5mQTd2d9XmYdZXw2GH1NRB2bUBXiU2bmYu9d,1,1,0,0
BhsjZ53LfL7atW2GAXMj4gQ2bs6iBRM7Cx5wrpBBi5vS,18,18,0,0
Fwb2VdLTSjUCSyV4YvYJZPW5AkifCvLtGW2QcYFCQtGJ,1,1,0,0
J3gCvt9nFwCVFqfec3rgZUhgPXdviZ5LTs9SEpgrQ4W6,1,1,0,0
7B4uGTxgr1R2yY8SW3zzvqdErAF411ZTfkDVDL5CBJAZ,5,5,0,0
7ydbeSKvECdgXRbc9kNQSTsiTrxsAZB7wMheKvXQpvHJ,5,5,0,0
CynuCvew6gboq8ZFYomtDRHFK3CNgmXiATd5QzCQB5bY,5,5,0,0
7jHyVQffat86FS6x9vdDWu6ssNRrTz7aeFViWR6rzYRX,3,3,0,0
91BWsijGKT4pmbwEgDr7i9gt7xgvNB8LaofRuUTekAzc,1,1,0,0
HPo2bFa4Qdg62wuGhEtJvaaXuum5wcUfpj3Da2UM76d8,1,1,0,0
GHCga552SZcMfm8mn4b7xQN8BUpprXirG4z87XgE7XA3,1,1,0,0
GUUfji5cTbWYYkV7aixAZiAhmUBA7TyR27MpqrLWtLwD,1,1,0,0
2MLZnxmh6ShrY2PbLgTVk6G7t4D3nY3SEXidcZkN6E8M,1,1,0,0
9sTrp99rh5YN2KN8tvEMRmVUcD5mqnsC2u7RnmUR98iH,1,1,0,0
4i4GrQy4AKpu6RkXJZTHqznperEAnsbtw8yty6DFF57V,3,3,0,0
EDqeR5Z9TfHXHe5YjAcyYBzCWk2xwhVJiK2qL9o3sUtu,1,1,0,0
HYAgtadMBcjn1imK78Zc6EGosAa5AuXshcVgV84EBXjK,1,1,0,0
6woFSsPqc1NfKy3T1QJY8omcLSK43G4T5PVL4bSpqWnu,5,5,0,0
38jkyyVFUBBeNidsviv1EsERdei5xSMuNSperqLmF6g6,5,5,0,0
47BFNqHFmvSuK28pfDwwLhAMVVp3ejKyvmoTGwRPQvZ6,6,6,0,0
4UQ9wc5thSrF3DY1VQkM28Km6xndGm4QAdtWyd4gzSo5,1,1,0,0
6rAt7xfS67m4sqgjUWmfsVek8z9kDrFTPzo1HabMRtaL,2,2,0,0
9HygcSax9QDkciqnU3pc2xkTSRpMgf71mthDSjmHfkdp,2,2,0,0
HBLrmBq63aBD5Gzku7rg86jxANawMZ6dfaX4EC6KqMAa,1,1,0,0
4kTqvgFkyNyPKS5eANKYk4ksjJRdiVPiH1AAFotDaXGN,1,1,0,0
DgBBmkdddcrcMbRSZjLvHRuGgbPs4aU9bbXuotLF6my7,4,4,0,0
5LfD4kSLgLp3Mkqav4VLkvXLTynRYhTqFpBscLK8xNox,1,1,0,0
yEKTW4tqrCe7DQzB2ymyzX4DgWrFtivYmZ8yQsbaz9i,2,2,0,0
8yMX9TuXyTBEsVtbzc6i552K7sHMWitJPxYD1RY4jSUt,1,1,0,0
8c5EZbtEJwrPb3Lrw4ubGoDSaguLWes6cmg4KiAoxHes,1,1,0,0
2Kd4v47BERv6W9jcxykQiigxpa6wy9yufc8VXTCEZPEU,2,2,0,0
FKcDxxZgDMVp1MyzCdaD9baMkQNs8zLPy82KyaXxgBCZ,1,1,0,0
5E4Pg9EBHk9z92TPE2GaaBhPCEKz99iwphA9YUkbEsUi,3,3,0,0
85Rm6hAN1mbKvLByQ3U27eQbszVjghKyvcqCQ8ZRKNyZ,2,2,0,0
DZobk6c4wjcUnkr1SRwdayQgcgWuoaJ571yrsPt2eFxg,2,2,0,0
ByW2URHZisBLRj6ruKjE32q7Hs1eB6sLqx4p6Ey1S6wg,3,3,0,0
6psXsPLPzA91A49DTsWiPc3aVWkZaxtmdSrkJdZfWLPE,2,2,0,0
EUPrivoHkfR1WRrazFDZ9fZ42eumkuuwFNaa1TPyE6L5,1,1,0,0
4TxdHbXs1HietAMe21MMnYwCgBo9cGZVB7CmAzFpGdaT,1,1,0,0
7EZP2ivRaeLRrN7nzYgtNEvBuJjhAVbq3ft57po7K8vu,1,1,0,0
BtQww59pJf8p9kCTJcCWy9heNxhnPULFGCjfaRVc3vax,1,1,0,0
59Bb4xoCfCkhBcBoFzFTinbUwYBo2EZoVFfezV8LVSK2,1,1,0,0
CYgQeaUpf7pTXrXkzENje8LnLTQLZFJKJwDNzGXoWS2K,11,11,0,0
FZKXtXmHw6BVJZxjGWNVi7m1rT7R12xPYgCyL58zBMBg,2,2,0,0
Ha77vQutY4iNGDTVNaBiM4fSdoHdkTzg4n8oiHNoXuoG,5,5,0,0
8iCACpKk1K1neJDr5ThA3Gbj2S92SBQKohTQEjJr6rU5,2,2,0,0
981X8NE47vr2gQmjgEQtJ8Tcym95Nj5gA7kdE3yF3w6h,3,3,0,0
8mq3Hfvg2KfGeemJ13Y4pKaYJqrB31eGo6bTpF2jFDB2,1,1,0,0
5k8U563Rtbf9MggKpHEsapZ1iPsY8dF73y8ahpXftznX,4,4,0,0
ACVRoeBZifWo8ZcfP1xg2G5b16RbhAwiMEiuFKNCdh51,5,5,0,0
7QsVUQ1abw5izQzBtHUrdseSkoBpirTvFX73xwnRyxDS,2,2,0,0
2fJ7oZsDbD4r1E6g6JyfT6UitsYuiv1N426mopHnZZuF,1,1,0,0
4cszBWiSb7x5TPDweDoqNWrRt61Q3yHKL9hmocvZPcE3,4,4,0,0
2B88uJ9yTENERA39HaQGv6faqJnpEp5nHvZy7xHhBPxS,2,2,0,0
29hAVqoS9JVV6W3dBWEk36kV8EPtvz1E73iF38KCCNN5,2,2,0,0
4mhDhLfXnWVVh8SUrTh1LfD7LPJaHfQ9smw8BCGrfycs,5,5,0,0
12vHCw3RU3aFGnaqWmQRdU78HJSkLBGgoTP2T6Fe7GJu,1,1,0,0
5ZQHFyjwVdfyfcjwKKNWYxZSdzFVRi8m9cDRqytVrsX,2,2,0,0
hLUiZjckg96zf79tue6rWR8ujDQCTBuGMjcv2WxoRQ2,1,1,0,0
3aSE7jLNLSHiwwvqGCCZMt8EUGwJBiNi5GV4afdAYC6x,3,3,0,0
8B6rpAmnDKSuEUYfGTPkjLziRkKLnHvtk4XjkhjL8XmH,1,1,0,0
2dxdTA9v2uFgxkmrXh7qfhXptUgEfpc83T3DnqpSGeZA,1,1,0,0
GZptaW1pYbGB36U5ziCa7oTq3FSNzYZ7RybnDZv9dUb7,3,3,0,0
75PxdxC4XacdFi5P1ayaPV7T2YQd8F33jHsB2gaCvDtE,3,3,0,0
D6iwuWXyBoUdMikq3h9ohKhRTCU87vuL2sDnFnppFTPK,1,1,0,0
9NS6rnGKQHJcStSYot45n5j3CLbiCdNGdpgsvckgP4v8,2,2,0,0
3WLjQGSJJqpoL8G4sGXgschjgoNvstVigTrEaCUWMVXs,2,2,0,0
866Q7B5zJu8smYP4CpZybvaNSgapXx4iYihWEyk2r8Ki,1,1,0,0
3GP7R5C4QgTZugLxEayLqtgkhUQ26QopRu8mvp3WySW9,4,4,0,0
AW2evMKHso6vZKa1NNUcubfAGwe2zKp9Lm8Z8avZxHGH,5,5,0,0
G3UtQc9Bk87VfKKtKJpHG7SaEXJ8TXJjTo9pniTWtQk2,3,3,0,0
4Mqs3oVE7xnVU96aYuYj328Rg8yWqMmnjPJR5utBGezu,3,3,0,0
4PLv2sbyMh3siWmFcxeDEaXdsbKXPSHZGUHKdfuqctnq,1,1,0,0
GapLX97oqgzanjcrRP5RMSZvPAZftbipkdhRmeguRZ2H,2,2,0,0
DDroFUxHkhRpT9ztv2NqkJvuQYY7aPoRGHW5yBCTcLM1,4,4,0,0
EdHuvDykvesJSpaE8hdrEs28XFUKrk9raW1kR7LHjcRT,1,1,0,0
Hb4S3YVtWfSqbPSrUG9UGMKK8U4w4C2sZbufuPMJrUwX,1,1,0,0
85DhpwMGn3h3ZVfGsoHYtZFMFkNHj5jaycC3YBs6Sfcq,1,1,0,0
CLXcm1wB4RY1BtwgGveJWuvnZZV4ahVCYjAnRSnZL33a,6,6,0,0
7zjaDfjeyhMdcJGQtRhKSVLKPXPXaT8KAf2C7dSkLf2E,2,2,0,0
ATivMB3nggUTDMqT85SBTjFdtMnkRoR2mdnaEJ1va2Bu,3,3,0,0
4Rv2P3QpKFdec5XkY881rz2UgwnSjuqYubLNnW3V1QnY,1,1,0,0
424tqgpJVMrTacy58HgaAVmTEYSbh2z126tNg93jERse,1,1,0,0
8gYb6BuK2CpEmi3HzbwhDrCkD7JoDZGY9JgMSdy785Cv,2,2,0,0
25Zy1miV3pU2w1AZd77kbbfY7w8WKqTYsqBztksXM1ds,1,1,0,0
4XEk3fLiQdThutScxeBzxtaqrCfWe8V6kZRkRUq1ARqK,1,1,0,0
GN7VbcwZkQ1ShhqS9g4ppUGY9D93vXQFfcKMWxpTQJ4L,5,5,0,0
DEGdf8rYpAtQCWXNN5uVoW8YpRX868Yct3wFeYn6xaLe,1,1,0,0
J9TPdds52ap4pwEpptemUF8yMsfkSeeyiyYkrLGNZ3NY,1,1,0,0
HXwRwdbRs3iCPrHcnmzbnhJBhTEEyKrRnsGroXpdQEtN,6,6,0,0
A2HBRkeU1asrPPKKSPYrEwFVe7RvdDjmxBsd2tjx1uxp,6,6,0,0
4xQYSRneXrhDwWxhWkSadwqE2EShX8KgBo6kBFCLy6zo,3,3,0,0
ygERFXq3N6E9xS4UWnccb1UTuyht4wJT9nFns4zq5Av,5,5,0,0
4HDSSgk7s4kBw9idYjEjvKQc68REX9ePjKiUYYdyrDMB,2,2,0,0
3SQSdE5WTMiQXUrizFyxwqxNGy3yvx42MegMAqo1WeJh,1,1,0,0
CjY1GH5eFXq5iHmT4iCWsWz4QSpU8xHf2NifzrXakWiS,1,1,0,0
5PFQs2vqV63KFwVBt5N4jxCaJ9hJk8zJRgJNCPRnF6e5,1,1,0,0
3Jacp3Cp1j4C3huYF1YqxrjN8SMDYf32yj4ZcnYvueeR,2,2,0,0
3iSB8Tkk2xbsoY96wA71oAuZ5tK4ib85KM8h2wsBCxp5,2,2,0,0
9ZWtEDcvASn7LUjxtJjQgRR4r1zNLu1SjM6wxBWLTc9L,3,3,0,0
HaDezMoWSf9tFejwhsXtZ8Ksas7iXzt4dDxVptEDYKT6,2,2,0,0
5Nj2ZLLwznFEjQoaSCsDtz4bYja6VaLECExhqK7zxyb2,2,2,0,0
2BK28eWsji9DAkzdUMxx2REnnuNiSJqQFpUZHAqGugLY,1,1,0,0
CYD5cgb1wEXfsn9dKWcD7SXnQqDqszUkFrgRHaREALwP,5,5,0,0
GmEusg6hwoCS87TVaVXAc6PfcCBsq6HyEDE3iVD5BTc9,2,2,0,0
5zRq64rGszu7UoKsGQwJBpxNVqEPQ8ZMLvoF5sZ6xuvR,1,1,0,0
4QBQEK3KLAXUdQAXyELbwLeca3GyqLMa1urZnGdJ8QUw,5,5,0,0
13tQ9KdBuH1u3po4WNGVnJ3Tcv76YRKKeK3Cqu8Pr21V,9,9,0,0
8xDRCpxL7xHivEAXfc8pfgTimAXfJWDEYtaHpzyp3d4h,1,1,0,0
2u3tJ11w3JLwi2B8BSbhhWonnimmt9Z6hMioTmRL4qaH,1,1,0,0
CmFjjibWtfve8AKVT6pkPk4EDeuaNr9wvUdaa7VqTsFB,2,2,0,0
HtW4DvN4yr8Af9efmUqUaBxoK5zKKVSwCebBv99xr7Kx,1,1,0,0
4dg67ztCKJ8JiDw6DKVivj9NQotYm5ikqVd2enbcVHh3,2,2,0,0
6tzqV3kinnvgHUX4Q8x1x9qULL7tAFY1NTGhfLvvyqLP,3,3,0,0
6HXYXNzhnJWUsWjKu5RWN9F6r6oCxeVM6enxCTddo2HJ,1,1,0,0
6yLKP2yUhEGCUsntpU2Zx2RAWJ2xPCye8qpB7VysnR15,2,2,0,0
93XS91oJKj91skbXR48jDyPUbH6pmBCFNu8s5uJVaiuW,1,1,0,0
FSYxGMGBHA4SGPuVteo5PNLjKrN49ND6vzHyf4MQnNZw,2,2,0,0
9jrYpkATh8RqAPBB1qUPutHjLztcKUVQxcTm7xxipdGQ,1,1,0,0
EdTP6EY9hT7JXboeHmodf7FSztZrTyMeuWi2Kyic6Gdp,3,3,0,0
7af1ub4bpwGtDTGPf1SzzH8wRYCE89MSw1XjxLHinVHt,1,1,0,0
J5r15283vbEa36Fq5HVkJyZ9FcdGEw7UwL66AVMRDzVe,2,2,0,0
G3yXq2Pk6vfUTkJVB9ajwELTbsgBQTsQeEGpSbQU1ESy,1,1,0,0
3QQip2dHtFHxjvtekkLvwKGet8b8qJstMwphcRXfoRWp,1,1,0,0
FDzSUCGuaRSGRhD7fsHrk4GTsqGovhwWkV2qmPHPwjCW,1,1,0,0
FU2nYcRgPDMMLB1Z15CwHs4oEHcYSEK6KbpRd5NC7PPh,6,6,0,0
4KSnxJTbF3zbUj5A48dadD1ocoZaMhce2ZV242G4qfky,1,1,0,0
6BJSV4Ny67uEArpjzU8G8tZPdtPuUG8bc3JmoznJi8ZW,1,1,0,0
8FtQw5yGg31RVdGLAmaYWiscs23bcw1xaT7nrrFfZsi1,2,2,0,0
AKyUz7UD7ijUiUpVu2cLDRscj1WW1jHNFjcThbPLarGr,2,2,0,0
D7rdxhsgo11AnLAzgMjLkAXxH6EE6edoQnLnTVdBGet1,1,1,0,0
67Ce8KDTBPPzU6Sm3ay2XtmnwS2MXwaffbUiKgEUc9z2,2,2,0,0
DV24HFSnEU5ip9AeLMcQdn8uZgcMRvT4Y9DyskkcSyUC,5,5,0,0
GtkP76pAYyd1RwdfEeUGdocCb1rMiBoBjGNbQ4LD52XR,5,5,0,0
26UeTFkcfBL7LScAMNxVEDHsjcZS5eQArGbhkxuLsP6S,2,2,0,0
HuXd6aJYH6km3bVwADDGJTpUHMogtMFsLD11oLk1oTiQ,1,1,0,0
cRiTEGih3cw7zGpqac3F1Cmbg9AnBLpZe5FtshN1u4C,1,1,0,0
BEzZ5h2g9eyjovkjvVB88vbnDyeJFiC9njGXCVJ7VfVn,2,2,0,0
2xwcMyu1za6ciwddNAgCBgsnNFXYVZSUqS5MG1PyFrDD,4,4,0,0
AFn8rrqE1ptGHFUtfqez94PaCpC66zNBcmdTwkrz4oxy,2,2,0,0
73hczuZ5xEhUZqxbYnDr34KsjXnGD1EWPymFjYrTtNpr,1,1,0,0
2TGKwr6fJiabGb21HeteqfUHPutVcepGqBZTdHvRMztP,1,1,0,0
JBDFZtLifF3U4nZaaA1uQWW7pTmQJmMdvDzgu9wsTL5,2,2,0,0
BeTMvdaGDCAHDZWo2QNCfz96d1sJieyRx52UChViEpk4,4,4,0,0
4xTGrHcZidy6NqcXXeVuhkFGxr5a2efY9YyJbYLWTdTV,1,1,0,0
i717v6bZvVAxG7Q2HCjivFgGnAv2jVMeKfuvVHUn28R,1,1,0,0
FyuE6MAQ4zzv1dQxc6KTYwz24Vr6VzaoTG9y5CLoW1Ae,2,2,0,0
6cDveUvcMAX5RA816W9xfiFXhzr43EeWE65rxB5DW3tG,6,6,0,0
C7A1A3T5eq8NcsSPXxeCd5TyJjSWqr5WSysnGdtQMprH,2,2,0,0
CtrUumPpMo1WjJq9zKydrc2XU8vFY4NNj4UfK9q3R3on,2,2,0,0
25JPRQytZ1hWkif9EpGa9uDmYMjZ5fBo92z9uRSNZisp,3,3,0,0
GzUvApQPReSv9aesKSH8Kz5dTXRz5qz5diGBcyZ2YtPd,1,1,0,0
3f9MX4xb3pmuWCbcQZe8Z8NextRCvf2S1FFaWqHLo9EP,1,1,0,0
HhkkoRxEQAGjQrHp53aTXvUY7YpdNxeRwcTgBAvheWE3,1,1,0,0
Bg3E97f2nfJLuRkw5zR8j8CqYrYPWwLtwoftYEUtBpAU,3,3,0,0
6pGV7WbBpdtc1ASnydALLiNKJ6EZkZTWkHXaN3er7cu1,2,2,0,0
HkCNY7KiT9U28X21V8SnJ5hMmb2KoxiH6CfNoMWdzCjf,2,2,0,0
2ERLYEmwFi3B3VsaEA6SL3YM1J8GaPV82qBV3jVL5N3D,1,1,0,0
C93PnGYiCNnrgPqK5Gste88b1zNrrMeygp2gnyPAfLNA,1,1,0,0
FDiUrRNJHv6Frx8W8296GE3yXqDKDK18MQNUHW5x97Te,1,1,0,0
99eJnokbzN6A7phcVjRkUY6HUaduY87ZAS45Tm3Eo3vN,2,2,0,0
62SMtF8KerXkfMSCWJvPa6oq661dfL1xEgRTefEsXPic,3,3,0,0
8qZMFzbwkp4agzbQxRUPDExs2P6dgJtDVxsLrGrGiSHG,2,2,0,0
eHby5eB6K38UDKuFFLTURnTH53Z7tbbHW2bJwx6Sr7D,6,6,0,0
7H2YeRFcSFGTazBuNfbcqbDEdsUpNyX8JL22ciNCbw8N,5,5,0,0
AWaZTsw8qo5idYvgYhwvYrhiAQDhS6XrEMxa8zXyNNyB,5,5,0,0
DXGTUajJZFdKe2qmn9moVLoFe4vPqNLupA2LqjvzssQw,1,1,0,0
5Lm9UsiZdqUQc8Xkot9vRh82bGPMiQM6dSrMkz8Y6xdB,2,2,0,0
5JNNrSspY5FjXiS5NRo86Zq5VSCjEpqfDiXsZ5ZJdnKX,2,2,0,0
9c1i5DpER6byfyYHr9qZ6tupvNE6paaykKF4auGqGwZw,1,1,0,0
9gvAr6r9mFtBHmHAeXNHnCHyyWsV3TsEpLa4nbw7NEou,1,1,0,0
4g5uLYqacKL2yCaXpsgpuyC2J3hkgYdXPv5pc52kvk4g,4,4,0,0
quDeH6DyTM9khFscLxs9xLmZP4e4mMvaKEAuHuFhNa6,1,1,0,0
HwP7upxEMrB6PpjwiLAz8R3tiJtcmhqDqFhyxa9PKauY,2,2,0,0
HiEytHaj4eSxcWnHiEzHNjD2F83Fe926BxezUajgHuXv,3,3,0,0
BXsd1tvLxpnFh2LkYw4M1iwM9SeUm797aJqKgck7vZrU,1,1,0,0
5xLq4KStppGHF9xoorwKtrFzkAMnAqeSkXb1vYrATsDW,1,1,0,0
4MjUY1FWKGCH1RcRoKkNv7uExV2sQmMHfggHabcYBgxv,2,2,0,0
8ivzy3cjTtn6oirdHu5zwau1K7eob6FWDeXBVdQXdUf8,1,1,0,0
EfRvLzmgvHVoQcnnzUtV8YrrePDotQbXEJtg8XFDC2DQ,1,1,0,0
2uHm6ZhSg1i8Sxt4Xy4N2JvWGnR4sVQiSVgiUZZXwB9L,1,1,0,0
GDpNVMQCMsWcHmr1WcVPU2BsuLVE5tFiLTDd6qFNxDU4,1,1,0,0
7TWJa4sDzNy24xbSWZmj6bDb7qStKkebdvFk2vW6urQv,2,2,0,0
AYc1EXriqXxFutx1QoKTKJkwwntR3eN5tezzscd33vuv,1,1,0,0
7F3bRp974z3atdeamkuAKDeyrvaEfHLAL3sHStGVW7jj,1,1,0,0
27q8Jvaa6MRpLt5y56i1MStouaS3935L8Q1Cx8ao6HHa,5,5,0,0
5sY4pJSdZU4oJ3H7nsxzFNb1tvi6wwXFZfn7vBg6Axe9,7,7,0,0
4LV9oneQs66tvmrcm6TjZhiewfJDpCuwmUMjWW1pT54u,1,1,0,0
Am3GWpaK5jGqNeRh3LwYgMkQtUES5BsRtrNj4Z5XSyo9,6,6,0,0
6Jf6gA4n7pvnyJjDbqpapSx3XvL1p7cnfEae5WaVyZQW,1,1,0,0
52478Mc5zyAqRFQbEgdLhr2e9FcibCc2Y9uouimyoijM,1,1,0,0
DFxuyDZcJGYMsbz3tx3HZfmxrcC6xiwhgzc6j87Uh1vU,1,1,0,0
B3Kz5JTzYme4UmhJ8Lkg5Nyy24Ji4a1TomdT3r8vHzBX,1,1,0,0
DjMdEFcv5hXiwMt1Qu8YEcHCVq5d8cr7PQBwXSsSCm5s,1,1,0,0
7eXRR5qqtnDRhdwm1jhxzbt7JBiFoRCBB68VLZbRLnrr,1,1,0,0
96j9UwZW2Avsyk6EjCE6vRbuhKPN9gDzqWimbbuDgJBh,2,2,0,0
AZaiV9vbZ7aauEU1qfqBDkPQ1JP8q6s8BLb3pmBmZhrP,2,2,0,0
BYbAkrK2P3h91UA1yV27dY4xpeFmSWNMyrsuyK1725dz,1,1,0,0
F95gfNKPdeViD64jwfseMoowJPAh9oTRVscw2HoKdpmL,2,2,0,0
8fFn3ckgwWgd82sxz8YzrgQAMrE3q7amMYiRZpJZdpML,1,1,0,0
ENAao6DkCyVXjF5zivRJWu9MtAqaN4iMSYhGpNMtnVUS,3,3,0,0
5zV2XoLwCXEBmGbj5aXxcaAF2zXpxxYBdmecTZNMbViD,1,1,0,0
HxbyzKqyNjtLktgnFTuSeVQYit4xaHuox1PaQDBEn3kB,1,1,0,0
ABYhPbWy1E5X6ACnHCsns2ADGpcTMmnm78kDmZGgoaAX,1,1,0,0
C8vrPRJ8yWjS1Bo4fKum5oC8has4yo56EKwSMG6SnBL,3,3,0,0
4uCdV5WTYiktPaEYMFs92N699NnHCGud3vsfpuPqU1sD,1,1,0,0
7sHXkaobwF6pmcKkAPXCthqAd8kMG2kB8ibBia1RHQsd,1,1,0,0
9XTjau4HpxrRdnTKuuxEVCmW4ZNxsy4nxGDGwVFYq4bR,2,2,0,0
37WdCE565XZPJ4jVk4mmcR4xsi9skNTS8XQo8whFTne5,1,1,0,0
44KyssFbd7AgnhYAf3Rvjw2yccZAM8dAKSQGcq1BhSy8,2,2,0,0
562nZKJ99PPH6FdyA3sYKVTWAsFw6zQMhVkHRBqf27GW,1,1,0,0
4MUw2B3JzJkatP4v9wg8VXr8g9yqLFurrRq9z3hJpRHx,2,2,0,0
2iUUxb9Np3WMm6H5gYJzmMUhxc7hTYWXqKpNKGXknhsY,3,3,0,0
FREuZTTMn7rzmvdVcKyi81zC1PuHHVSgKMeGdY4Wi29Y,1,1,0,0
5T9toEffNtjEYjUmDQ4WkXDcueKmEeAhirKGLEULs1VB,2,2,0,0
sHuw3Nn2WSuR9n3zwnU9d58GHR7LoWrmuTXdusfGiPR,6,6,0,0
2ViYLe35k9KR3D2XkWfFXWKJFN52k3Zv8KtMyJqiN63R,2,2,0,0
7pKcTywm37e3ZAmfSCv1pkj1dgsLksvxMWs1DQqQR24b,5,5,0,0
7e9tj4Fw19H4i4N3mQyjpCqUm8d54St9YWyBXVQs2K19,1,1,0,0
9FxhXb1hM9eAfnZAFiJ6RArUnw3m7WfJxZCcgmAvDpAn,5,5,0,0
9RLgfC2WkVxnV8TiZg4RH9evBn9gDNkCik4hKmQo4FfQ,2,2,0,0
FCuCnD2MggF9Jq7buq1UCuhenNGgutBV2ZJXQHFMKMnK,2,2,0,0
r4NhubrmTTYXGRAFfGBFoWGvUyRBSnQx6RjBYryiUoc,5,5,0,0
8FtLoEPqb5QvzSQfEitzGUupsHqqxgd8Jonpo1VpZtfk,1,1,0,0
2mLxBcd1FDqVRypNdKzjjhdC89hxWTMzMnz1qaZaVDFf,2,2,0,0
2iWTNwUUXJR5GtmXPZyyZneFHsqhpeSKz6hMeaXRZair,3,3,0,0
Gf6aYY8ia76KRFSxQpFAe5f5zP8z8jTduMojxdYStA83,2,2,0,0
2UGLJAkVkEedSqfM7sQXUe257fmZHSfnXSNyGWPcfZhY,3,3,0,0
8kE4QptobJNnwAa1VU6DYbK5KpyDUUu5iEEz53ebCwa8,2,2,0,0
8DXmCLUuxPgsaYkpB2EDE7c9qWFVGQytJ6hTHCo7NZ96,2,2,0,0
9W3tZ81pAiBzgzUJoLXQGqosrdm6GzgkuFUPp5r3Lcv7,7,7,0,0
DvYNMM24DxK8LRDSAR9AyLKLSM4spdrALGm59C9qq6Cw,2,2,0,0
5fvXeK96FromsCsY4sWcXKGdSrbdzpJyxQhZXpAq9nP4,4,4,0,0
9gLv3QwVoecJvn7LxPF3LgRJ7ZgyVN8ASp4bvzavrdAR,3,3,0,0
GkzsK5FnjzbCbRrF4GKEGNpTVNqR6bdsfVW6o8sq46Rp,2,2,0,0
7yxCHw3W5pmuyySA6d1ddBJ99BbhCr2H1299NPxKWD7s,4,4,0,0
BN5zmbBAXXjJToeHfQQ8LyzXjqUKsiQCocM9dJoCFQLG,2,2,0,0
BBYv31ZdctdwfZaFUUAaLNEgMJumqbCZhxQeAV29p7c4,1,1,0,0
EPzC4RQ7Xm3sZa1StZSBgthan5K8QXyfcVCX1cPDL6PM,1,1,0,0
Bkd1DzBGQkJevpATco2CLw6qzjCLKHd2ZpsiUTvFogty,1,1,0,0
472gV4eFKwNDxh7woW1AKncrwHusg4aduLQUjC16xqMp,1,1,0,0
FBjbxrrZCdcF3XkosZdS17anbRgc8RsYG3Lsg6uM4LDV,1,1,0,0
DXeHdJS1GJrETE1dX4uYnLANMQ4n6U5fd34vV55ZSQCY,1,1,0,0
8YsUfx2pgsrnuvGFWgVW4WvNzGcbR7tkRkZdpf5T7XTN,1,1,0,0
2CVg7ZY69PfvTK9xUzUn8dSQJYPbVneQapKBbUjkrV8m,12,12,0,0
HBhJvwEk8NmpUTsVzAVUeLjFiU9yKwFxnen8r2sXtkFp,1,1,0,0
6Vobyt5aA53HPfEARiAbNJs64f62SfP8z8ZsPEmRDvdj,1,1,0,0
HJFJf5eXrURS7JayqYR6yJa4WgRSfzehorNkUMLkXk76,2,2,0,0
3BWU6EJAaoGdkTGhAUYDM4rrmLqREuNZNiqpXCghkpN6,7,7,0,0
98wuCUvVuDemsLiMZQ5SMzsrPUu9JvyMpy3HhRVQV9K2,1,1,0,0
D1mG4y3UgzK8WPAdVkuWadQJM6KUqPqjKvyYMxTupSxW,5,5,0,0
CzgChamGJqQGq4m3JQ8ZLHTHMzTMMa55f9EvCGZCc1xv,1,1,0,0
Cx9ffMi61YCishvbKQEPL1T3KPsS5injkckM7ovTYZP1,2,2,0,0
EtBDrAfQmUPwMDjH31qnAREnGWK2kpEMWHHPsFVPaqPB,2,2,0,0
EmtB7m7hrk3GsH3sxkfoQc3s1wjrXA6nWQJBRem2842d,2,2,0,0
CghzriCqWWTNFXspVrEWRdvso8z39mXbZnYSf1qivevM,1,1,0,0
GrQsVmR98p4H3DyuCWgRZx77HNsgn4fRCBm8G3d9cnry,1,1,0,0
35xDhzoJ62EKpaxPAFPtp9uUZDYPLV9i8qagg5KFR12n,1,1,0,0
BHMaUxkccenXdaoLunDdqD5hX52niE8CEotLFVFP79uz,2,2,0,0
Cf3XTZQioDpvounaHuGqrGtg4nGZUF3YCSg9wCBovEay,2,2,0,0
EPtSZuRmdGmakaUSEbyrFe3UFp1uovq47tr2JEbY5t5Z,2,2,0,0
7DEm8mdArVVMubuMfjoRUNsYTVaSuYsfrpoBvuK4Zwun,1,1,0,0
8LB7H1XeSVnZWmhVhZVM1AifnKJ3Y2AuzyCzxNVz1S2V,1,1,0,0
